timestamp,Crop_Type,Soil_Type,Soil_Moisture,Irrigation_Need
2024-11-27,Maize,Sandy,20.37,Medium
2024-11-28,Maize,Sandy,42.62,Medium
2024-11-29,Maize,Sandy,43.09,Low
2024-11-30,Maize,Sandy,27.4,Low
2024-12-01,Maize,Sandy,48.77,Low
2024-12-02,Maize,Sandy,42.06,Low
2024-12-03,Maize,Sandy,22.69,High
2024-12-04,Maize,Sandy,32.06,Low
2024-12-05,Maize,Sandy,13.53,Low
2024-12-06,Maize,Sandy,41.09,Low
2024-12-07,Maize,Sandy,64.32,Medium
2024-12-08,Maize,Sandy,60.95,Low
2024-12-09,Maize,Sandy,49.44,Medium
2024-12-10,Maize,Sandy,36.0,Medium
2024-12-11,Maize,Sandy,47.78,Low
2024-12-12,Maize,Sandy,64.78,Low
2024-12-13,Maize,Sandy,62.62,Medium
2024-12-14,Maize,Sandy,55.0,Low
2024-12-15,Maize,Sandy,8.82,Medium
2024-12-16,Maize,Sandy,18.3,Medium
2024-12-17,Maize,Sandy,40.3,Medium
2024-12-18,Maize,Sandy,61.07,Low
2024-12-19,Maize,Sandy,21.45,High
2024-12-20,Maize,Sandy,64.68,Low
2024-12-21,Maize,Sandy,11.83,Low
2024-12-22,Maize,Sandy,23.0,Medium
2024-12-23,Maize,Sandy,53.18,Medium
2024-12-24,Maize,Sandy,57.54,Medium
2024-12-25,Maize,Sandy,24.66,Low
2024-12-26,Maize,Sandy,24.09,Medium
2024-12-27,Maize,Sandy,63.52,Low
2024-12-28,Maize,Sandy,27.84,Low
2024-12-29,Maize,Sandy,10.08,Medium
2024-12-30,Maize,Sandy,19.07,Medium
2024-12-31,Maize,Sandy,19.14,Medium
2025-01-01,Maize,Sandy,21.19,Low
2025-01-02,Maize,Sandy,11.18,Low
2025-01-03,Maize,Sandy,34.0,Low
2025-01-04,Maize,Sandy,58.2,Low
2025-01-05,Maize,Sandy,62.02,Medium
2025-01-06,Maize,Sandy,30.52,Low
2025-01-07,Maize,Sandy,48.89,Low
2025-01-08,Maize,Sandy,19.4,Medium
2025-01-09,Maize,Sandy,23.04,Medium
2025-01-10,Maize,Sandy,50.6,Medium
2025-01-11,Maize,Sandy,27.2,Low
2025-01-12,Maize,Sandy,63.78,High
2025-01-13,Maize,Sandy,61.62,Medium
2025-01-14,Maize,Sandy,53.73,Low
2025-01-15,Maize,Sandy,44.1,Low
2025-01-16,Maize,Sandy,29.66,Medium
2025-01-17,Maize,Sandy,52.43,Low
2025-01-18,Maize,Sandy,23.47,Low
2025-01-19,Maize,Sandy,22.19,Medium
2025-01-20,Maize,Sandy,25.06,Low
2025-01-21,Maize,Sandy,53.96,Low
2025-01-22,Maize,Sandy,61.39,Low
2025-01-23,Maize,Sandy,38.32,Low
2025-01-24,Maize,Sandy,15.92,Low
2025-01-25,Maize,Sandy,13.72,Medium
2025-01-26,Maize,Sandy,41.26,Low
2025-01-27,Maize,Sandy,47.17,Medium
2025-01-28,Maize,Sandy,22.65,Low
2025-01-29,Maize,Sandy,20.42,Low
2025-01-30,Maize,Sandy,53.79,Medium
2025-01-31,Maize,Sandy,22.24,Medium
2025-02-01,Maize,Sandy,36.05,Medium
2025-02-02,Maize,Sandy,62.17,Low
2025-02-03,Maize,Sandy,27.26,Low
2025-02-04,Maize,Sandy,13.31,Medium
2025-02-05,Maize,Sandy,13.53,Low
2025-02-06,Maize,Sandy,28.95,Low
2025-02-07,Maize,Sandy,23.11,Medium
2025-02-08,Maize,Sandy,43.9,Medium
2025-02-09,Maize,Sandy,28.22,Low
2025-02-10,Maize,Sandy,52.04,Low
2025-02-11,Maize,Sandy,47.95,Low
2025-02-12,Maize,Sandy,55.09,Low
2025-02-13,Maize,Sandy,43.5,Low
2025-02-14,Maize,Sandy,58.49,Low
2024-01-03,Maize,Silt,13.7,Medium
2024-01-04,Maize,Silt,16.17,Medium
2024-01-05,Maize,Silt,58.75,Low
2024-01-06,Maize,Silt,15.98,Medium
2024-01-07,Maize,Silt,27.52,Medium
2024-01-08,Maize,Silt,41.94,Medium
2024-01-09,Maize,Silt,39.87,Medium
2024-01-10,Maize,Silt,23.2,High
2024-01-11,Maize,Silt,37.74,Low
2024-01-12,Maize,Silt,35.0,Low
2024-01-13,Maize,Silt,18.41,Medium
2024-01-14,Maize,Silt,61.36,Medium
2024-01-15,Maize,Silt,10.88,Medium
2024-01-16,Maize,Silt,63.65,Low
2024-01-17,Maize,Silt,20.98,Low
2024-01-18,Maize,Silt,8.69,Medium
2024-01-19,Maize,Silt,43.59,Low
2024-01-20,Maize,Silt,45.37,Medium
2024-01-21,Maize,Silt,32.37,Low
2024-01-22,Maize,Silt,28.81,Low
2024-01-23,Maize,Silt,24.23,Low
2024-01-24,Maize,Silt,24.27,Low
2024-01-25,Maize,Silt,53.46,Low
2024-01-26,Maize,Silt,34.08,Low
2024-01-27,Maize,Silt,12.4,Low
2024-01-28,Maize,Silt,11.25,Medium
2024-01-29,Maize,Silt,24.21,Medium
2024-01-30,Maize,Silt,11.58,Medium
2024-01-31,Maize,Silt,53.87,Medium
2024-02-01,Maize,Silt,14.34,Medium
2024-02-02,Maize,Silt,23.39,High
2024-02-03,Maize,Silt,32.4,Low
2024-02-04,Maize,Silt,22.19,Low
2024-02-05,Maize,Silt,31.86,Medium
2024-02-06,Maize,Silt,10.52,Medium
2024-02-07,Maize,Silt,51.75,Low
2024-02-08,Maize,Silt,20.38,Medium
2024-02-09,Maize,Silt,22.41,Medium
2024-02-10,Maize,Silt,29.25,Medium
2024-02-11,Maize,Silt,40.24,Medium
2024-02-12,Maize,Silt,26.21,Medium
2024-02-13,Maize,Silt,47.94,Low
2024-02-14,Maize,Silt,37.95,Low
2024-02-15,Maize,Silt,35.29,Medium
2024-02-16,Maize,Silt,40.25,Low
2024-02-17,Maize,Silt,59.85,Low
2024-02-18,Maize,Silt,25.8,Low
2024-02-19,Maize,Silt,10.17,Medium
2024-02-20,Maize,Silt,41.07,Medium
2024-02-21,Maize,Silt,54.34,Low
2024-02-22,Maize,Silt,22.74,High
2024-02-23,Maize,Silt,60.87,Low
2024-02-24,Maize,Silt,49.71,Low
2024-02-25,Maize,Silt,12.56,Medium
2024-02-26,Maize,Silt,8.96,Medium
2024-02-27,Maize,Silt,31.56,Low
2024-02-28,Maize,Silt,46.32,Low
2024-02-29,Maize,Silt,30.94,Low
2024-03-01,Maize,Silt,37.72,Medium
2024-03-02,Maize,Silt,31.29,Medium
2024-03-03,Maize,Silt,50.95,Low
2024-03-04,Maize,Silt,49.58,Low
2024-03-05,Maize,Silt,26.72,Low
2024-03-06,Maize,Silt,62.93,Medium
2024-03-07,Maize,Silt,50.57,Low
2024-03-08,Maize,Silt,18.42,Medium
2024-03-09,Maize,Silt,47.82,Low
2024-03-10,Maize,Silt,54.62,Medium
2024-03-11,Maize,Silt,11.01,Medium
2024-03-12,Maize,Silt,18.28,Medium
2024-03-13,Maize,Silt,59.49,Medium
2024-03-14,Maize,Silt,35.88,Medium
2024-03-15,Maize,Silt,12.35,Medium
2024-03-16,Maize,Silt,9.83,Medium
2024-03-17,Maize,Silt,37.46,Low
2024-03-18,Maize,Silt,29.91,Low
2024-03-19,Maize,Silt,31.75,Low
2024-03-20,Maize,Silt,25.92,Medium
2024-03-21,Maize,Silt,12.19,High
2024-03-22,Maize,Silt,49.23,Low
2024-03-23,Maize,Silt,19.63,Medium
2024-03-24,Maize,Silt,43.41,Low
2024-03-25,Maize,Silt,49.86,Low
2024-03-26,Maize,Silt,11.6,Medium
2024-03-27,Maize,Silt,21.51,Medium
2024-03-28,Maize,Silt,61.43,Low
2024-03-29,Maize,Silt,62.39,Low
2024-03-30,Maize,Silt,24.03,Medium
2024-03-31,Maize,Silt,9.77,Medium
2024-04-01,Maize,Silt,60.22,Medium
2024-04-02,Maize,Silt,12.38,Medium
2024-04-03,Maize,Silt,47.89,Low
2024-04-04,Maize,Silt,32.26,Low
2024-04-05,Maize,Silt,55.45,Low
2024-04-06,Maize,Silt,40.24,Medium
2024-04-07,Maize,Silt,52.6,Low
2024-04-08,Maize,Silt,39.98,Low
2024-04-09,Maize,Silt,45.57,Medium
2024-04-10,Maize,Silt,18.9,Medium
2024-04-11,Maize,Silt,26.5,Low
2024-04-12,Maize,Silt,35.36,Low
2024-04-13,Maize,Silt,43.81,Low
2024-04-14,Maize,Silt,30.14,Low
2024-04-15,Maize,Silt,39.08,Low
2024-04-16,Maize,Silt,61.65,Medium
2024-04-17,Maize,Silt,39.63,Low
2024-04-18,Maize,Silt,49.83,Low
2024-04-19,Maize,Silt,42.32,Medium
2024-04-20,Maize,Silt,48.35,Medium
2024-04-21,Maize,Silt,28.61,Medium
2024-04-22,Maize,Silt,64.41,Low
2024-04-23,Maize,Silt,40.37,Low
2024-04-24,Maize,Silt,36.85,Low
2024-04-25,Maize,Silt,52.12,Low
2024-04-26,Maize,Silt,18.64,Medium
2024-04-27,Maize,Silt,50.1,Medium
2024-04-28,Maize,Silt,42.88,Medium
2024-04-29,Maize,Silt,22.94,Medium
2024-04-30,Maize,Silt,18.79,Medium
2024-05-01,Maize,Silt,30.51,Low
2024-05-02,Maize,Silt,17.61,Medium
2024-05-03,Maize,Silt,56.66,Medium
2024-05-04,Maize,Silt,10.71,Low
2024-05-05,Maize,Silt,64.47,Low
2024-05-06,Maize,Silt,54.15,Medium
2024-05-07,Maize,Silt,12.69,Medium
2024-05-08,Maize,Silt,21.67,Low
2024-05-09,Maize,Silt,37.63,Low
2024-05-10,Maize,Silt,57.7,Medium
2024-05-11,Maize,Silt,57.83,Low
2024-05-12,Maize,Silt,29.3,Low
2024-05-13,Maize,Silt,40.68,Medium
2024-05-14,Maize,Silt,10.97,Medium
2024-05-15,Maize,Silt,9.18,Medium
2024-05-16,Maize,Silt,13.11,Low
2024-05-17,Maize,Silt,27.73,Low
2024-05-18,Maize,Silt,54.18,Low
2024-05-19,Maize,Silt,34.09,Low
2024-05-20,Maize,Silt,55.14,Medium
2024-05-21,Maize,Silt,35.91,Medium
2024-05-22,Maize,Silt,21.8,Medium
2024-05-23,Maize,Silt,18.96,Low
2024-05-24,Maize,Silt,15.3,High
2024-05-25,Maize,Silt,15.43,Low
2024-05-26,Maize,Silt,34.26,Low
2024-05-27,Maize,Silt,33.97,Low
2024-05-28,Maize,Silt,47.46,Medium
2024-05-29,Maize,Silt,15.71,High
2024-05-30,Maize,Silt,55.26,Low
2024-05-31,Maize,Silt,46.11,Low
2024-06-01,Maize,Silt,60.16,Low
2024-06-02,Maize,Silt,48.7,Medium
2024-06-03,Maize,Silt,14.45,Medium
2024-06-04,Maize,Silt,34.47,Medium
2024-06-05,Maize,Silt,54.55,Medium
2024-06-06,Maize,Silt,63.96,Low
2024-06-07,Maize,Silt,57.13,Medium
2024-06-08,Maize,Silt,26.92,Medium
2024-06-09,Maize,Silt,50.51,Low
2024-06-10,Maize,Silt,13.68,Low
2024-06-11,Maize,Silt,50.37,Medium
2024-06-12,Maize,Silt,41.91,Low
2024-06-13,Maize,Silt,37.19,Low
2024-06-14,Maize,Silt,33.3,Low
2024-06-15,Maize,Silt,43.92,Medium
2024-06-16,Maize,Silt,13.14,Low
2024-06-17,Maize,Silt,25.14,Medium
2024-06-18,Maize,Silt,17.71,Low
2024-06-19,Maize,Silt,59.2,Low
2024-06-20,Maize,Silt,16.14,Medium
2024-06-21,Maize,Silt,41.37,Low
2024-06-22,Maize,Silt,15.39,Medium
2024-06-23,Maize,Silt,40.25,Low
2024-06-24,Maize,Silt,61.42,Low
2024-06-25,Maize,Silt,44.22,Low
2024-06-26,Maize,Silt,63.95,Low
2024-06-27,Maize,Silt,28.51,Low
2024-06-28,Maize,Silt,60.6,Low
2024-06-29,Maize,Silt,37.8,Medium
2024-06-30,Maize,Silt,18.84,Medium
2024-07-01,Maize,Silt,46.59,Medium
2024-07-02,Maize,Silt,63.82,Low
2024-07-03,Maize,Silt,36.2,Low
2024-07-04,Maize,Silt,46.96,Low
2024-07-05,Maize,Silt,16.37,Medium
2024-07-06,Maize,Silt,16.61,High
2024-07-07,Maize,Silt,51.46,Medium
2024-07-08,Maize,Silt,20.54,Low
2024-07-09,Maize,Silt,30.71,Medium
2024-07-10,Maize,Silt,25.65,Low
2024-07-11,Maize,Silt,52.32,Low
2024-07-12,Maize,Silt,24.63,Medium
2024-07-13,Maize,Silt,38.48,Low
2024-07-14,Maize,Silt,36.15,Low
2024-07-15,Maize,Silt,58.45,Low
2024-07-16,Maize,Silt,63.4,Low
2024-07-17,Maize,Silt,25.94,Medium
2024-07-18,Maize,Silt,63.26,Low
2024-07-19,Maize,Silt,23.35,Low
2024-07-20,Maize,Silt,46.9,Low
2024-07-21,Maize,Silt,20.55,Medium
2024-07-22,Maize,Silt,36.25,Low
2024-07-23,Maize,Silt,12.04,Low
2024-07-24,Maize,Silt,21.92,Medium
2024-07-25,Maize,Silt,14.4,Medium
2024-07-26,Maize,Silt,62.35,Low
2024-07-27,Maize,Silt,59.13,Low
2024-07-28,Maize,Silt,24.62,Medium
2024-07-29,Maize,Silt,58.15,Medium
2024-07-30,Maize,Silt,57.15,Medium
2024-07-31,Maize,Silt,64.76,Low
2024-08-01,Maize,Silt,24.67,Low
2024-08-02,Maize,Silt,38.84,Low
2024-08-03,Maize,Silt,26.04,Medium
2024-08-04,Maize,Silt,26.51,Low
2024-08-05,Maize,Silt,47.34,Low
2024-08-06,Maize,Silt,11.6,Low
2024-08-07,Maize,Silt,53.45,Low
2024-08-08,Maize,Silt,37.75,Low
2024-08-09,Maize,Silt,54.46,Low
2024-08-10,Maize,Silt,42.15,Low
2024-08-11,Maize,Silt,12.18,Medium
2024-08-12,Maize,Silt,12.8,Medium
2024-08-13,Maize,Silt,36.67,Low
2024-08-14,Maize,Silt,40.89,Medium
2024-08-15,Maize,Silt,55.23,Low
2024-08-16,Maize,Silt,62.89,Medium
2024-08-17,Maize,Silt,26.34,Low
2024-08-18,Maize,Silt,64.36,Low
2024-08-19,Maize,Silt,10.59,Low
2024-08-20,Maize,Silt,57.46,Low
2024-08-21,Maize,Silt,11.99,Medium
2024-08-22,Maize,Silt,55.68,Low
2024-08-23,Maize,Silt,55.52,Low
2024-08-24,Maize,Silt,20.93,Medium
2024-08-25,Maize,Silt,27.88,Low
2024-08-26,Maize,Silt,39.42,Low
2024-08-27,Maize,Silt,63.93,Medium
2024-08-28,Maize,Silt,28.58,Low
2024-08-29,Maize,Silt,48.43,Medium
2024-08-30,Maize,Silt,53.25,Low
2024-08-31,Maize,Silt,10.4,High
2024-09-01,Maize,Silt,11.96,Low
2024-09-02,Maize,Silt,23.26,High
2024-09-03,Maize,Silt,63.22,Low
2024-09-04,Maize,Silt,14.76,High
2024-09-05,Maize,Silt,14.6,Medium
2024-09-06,Maize,Silt,46.35,Low
2024-09-07,Maize,Silt,54.97,Low
2024-09-08,Maize,Silt,30.84,Medium
2024-09-09,Maize,Silt,58.25,Medium
2024-09-10,Maize,Silt,57.73,Low
2024-09-11,Maize,Silt,21.22,Medium
2024-09-12,Maize,Silt,33.6,Medium
2024-09-13,Maize,Silt,59.95,Low
2024-09-14,Maize,Silt,15.59,Medium
2024-09-15,Maize,Silt,49.09,Low
2024-09-16,Maize,Silt,52.59,Low
2024-09-17,Maize,Silt,62.68,Low
2024-09-18,Maize,Silt,51.41,Medium
2024-09-19,Maize,Silt,55.34,Medium
2024-09-20,Maize,Silt,57.05,Low
2024-09-21,Maize,Silt,44.13,Low
2024-09-22,Maize,Silt,16.04,Low
2024-09-23,Maize,Silt,12.19,Low
2024-09-24,Maize,Silt,25.1,Low
2024-09-25,Maize,Silt,39.4,Medium
2024-09-26,Maize,Silt,29.65,Medium
2024-09-27,Maize,Silt,19.09,Low
2024-09-28,Maize,Silt,37.73,Medium
2024-09-29,Maize,Silt,53.46,Medium
2024-09-30,Maize,Silt,16.04,High
2024-10-01,Maize,Silt,53.56,Low
2024-10-02,Maize,Silt,36.44,Medium
2024-10-03,Maize,Silt,57.98,Low
2024-10-04,Maize,Silt,22.65,Medium
2024-10-05,Maize,Silt,39.49,Low
2024-10-06,Maize,Silt,21.13,Medium
2024-10-07,Maize,Silt,20.03,High
2024-10-08,Maize,Silt,36.89,Medium
2024-10-09,Maize,Silt,8.14,Medium
2024-10-10,Maize,Silt,34.48,Medium
2024-10-11,Maize,Silt,48.37,Medium
2024-10-12,Maize,Silt,54.62,Low
2024-10-13,Maize,Silt,40.67,Low
2024-10-14,Maize,Silt,15.6,Medium
2024-10-15,Maize,Silt,10.65,Low
2024-10-16,Maize,Silt,35.19,Low
2024-10-17,Maize,Silt,18.69,Medium
2024-10-18,Maize,Silt,8.49,Medium
2024-10-19,Maize,Silt,27.48,Low
2024-10-20,Maize,Silt,20.14,Medium
2024-10-21,Maize,Silt,39.59,Medium
2024-10-22,Maize,Silt,17.99,Medium
2024-10-23,Maize,Silt,9.26,Medium
2024-10-24,Maize,Silt,34.52,Medium
2024-10-25,Maize,Silt,24.87,High
2024-10-26,Maize,Silt,13.57,Low
2024-10-27,Maize,Silt,46.88,High
2024-10-28,Maize,Silt,45.64,Low
2024-10-29,Maize,Silt,48.99,High
2024-10-30,Maize,Silt,48.83,Low
2024-10-31,Maize,Silt,56.84,Medium
2024-11-01,Maize,Silt,60.07,Low
2024-11-02,Maize,Silt,51.58,Low
2024-11-03,Maize,Silt,8.37,Medium
2024-11-04,Maize,Silt,29.35,Low
2024-11-05,Maize,Silt,17.28,Low
2024-11-06,Maize,Silt,60.47,Medium
2024-11-07,Maize,Silt,52.97,Medium
2024-11-08,Maize,Silt,17.19,Medium
2024-11-09,Maize,Silt,49.14,Low
2024-11-10,Maize,Silt,11.59,Low
2024-11-11,Maize,Silt,19.97,High
2024-11-12,Maize,Silt,49.22,Low
2024-11-13,Maize,Silt,31.33,Low
2024-11-14,Maize,Silt,32.69,Medium
2024-11-15,Maize,Silt,21.13,Low
2024-11-16,Maize,Silt,45.53,Low
2024-11-17,Maize,Silt,43.63,Medium
2024-11-18,Maize,Silt,51.83,Low
2024-11-19,Maize,Silt,39.08,Low
2024-11-20,Maize,Silt,49.16,Medium
2024-11-21,Maize,Silt,14.54,Medium
2024-11-22,Maize,Silt,63.87,Low
2024-11-23,Maize,Silt,45.4,Low
2024-11-24,Maize,Silt,21.97,Medium
2024-11-25,Maize,Silt,44.71,Low
2024-11-26,Maize,Silt,21.41,Medium
2024-11-27,Maize,Silt,63.69,Low
2024-11-28,Maize,Silt,21.03,Medium
2024-11-29,Maize,Silt,61.63,Low
2024-11-30,Maize,Silt,50.61,Low
2024-12-01,Maize,Silt,32.04,Low
2024-12-02,Maize,Silt,45.41,Low
2024-12-03,Maize,Silt,48.63,Medium
2024-12-04,Maize,Silt,31.34,Medium
2024-12-05,Maize,Silt,12.32,Medium
2024-12-06,Maize,Silt,11.12,Low
2024-12-07,Maize,Silt,13.41,Low
2024-12-08,Maize,Silt,30.14,Medium
2024-12-09,Maize,Silt,21.97,High
2024-12-10,Maize,Silt,26.76,Medium
2024-12-11,Maize,Silt,50.12,Low
2024-12-12,Maize,Silt,53.88,Medium
2024-12-13,Maize,Silt,58.59,Medium
2024-12-14,Maize,Silt,49.55,Low
2024-12-15,Maize,Silt,49.31,Low
2024-12-16,Maize,Silt,54.43,Low
2024-12-17,Maize,Silt,42.01,Medium
2024-12-18,Maize,Silt,59.51,Low
2024-12-19,Maize,Silt,55.99,Low
2024-12-20,Maize,Silt,37.2,Low
2024-12-21,Maize,Silt,50.4,Low
2024-12-22,Maize,Silt,15.99,Medium
2024-12-23,Maize,Silt,43.93,Low
2024-12-24,Maize,Silt,36.8,Medium
2024-12-25,Maize,Silt,59.38,Low
2024-12-26,Maize,Silt,32.7,Low
2024-12-27,Maize,Silt,52.52,Medium
2024-12-28,Maize,Silt,61.54,Medium
2024-12-29,Maize,Silt,49.66,Low
2024-12-30,Maize,Silt,59.45,Medium
2024-12-31,Maize,Silt,17.1,Low
2025-01-01,Maize,Silt,45.36,Medium
2025-01-02,Maize,Silt,54.78,Medium
2025-01-03,Maize,Silt,12.59,Medium
2025-01-04,Maize,Silt,54.73,Low
2025-01-05,Maize,Silt,37.49,Low
2025-01-06,Maize,Silt,40.79,Medium
2025-01-07,Maize,Silt,15.6,Medium
2025-01-08,Maize,Silt,45.13,Low
2025-01-09,Maize,Silt,54.62,Low
2025-01-10,Maize,Silt,19.63,Medium
2025-01-11,Maize,Silt,33.83,Low
2025-01-12,Maize,Silt,44.58,Medium
2025-01-13,Maize,Silt,17.87,Medium
2025-01-14,Maize,Silt,21.17,Medium
2025-01-15,Maize,Silt,29.27,Low
2025-01-16,Maize,Silt,38.29,Low
2025-01-17,Maize,Silt,23.74,Medium
2025-01-18,Maize,Silt,48.88,Low
2025-01-19,Maize,Silt,34.28,Medium
2025-01-20,Maize,Silt,29.51,Low
2025-01-21,Maize,Silt,24.34,Medium
2025-01-22,Maize,Silt,64.62,Medium
2025-01-23,Maize,Silt,10.86,Medium
2025-01-24,Maize,Silt,18.52,Low
2025-01-25,Maize,Silt,25.63,Low
2025-01-26,Maize,Silt,57.91,Low
2025-01-27,Maize,Silt,55.65,Low
2025-01-28,Maize,Silt,32.48,Low
2025-01-29,Maize,Silt,43.65,Low
2025-01-30,Maize,Silt,53.91,Low
2025-01-31,Maize,Silt,46.15,Low
2025-02-01,Maize,Silt,34.27,Low
2025-02-02,Maize,Silt,47.07,Low
2025-02-03,Maize,Silt,12.55,Medium
2025-02-04,Maize,Silt,64.32,Low
2025-02-05,Maize,Silt,47.39,Low
2025-02-06,Maize,Silt,10.35,Medium
2025-02-07,Maize,Silt,60.06,Low
2025-02-08,Maize,Silt,50.82,Low
2025-02-09,Maize,Silt,25.79,Medium
2025-02-10,Maize,Silt,43.07,Low
2025-02-11,Maize,Silt,33.77,Low
2025-02-12,Maize,Silt,17.48,Medium
2025-02-13,Maize,Silt,37.58,Medium
2025-02-14,Maize,Silt,38.28,Low
2025-02-15,Maize,Silt,17.55,Medium
2025-02-16,Maize,Silt,21.28,Medium
2025-02-17,Maize,Silt,22.36,Medium
2025-02-18,Maize,Silt,58.71,Low
2025-02-19,Maize,Silt,33.98,Low
2025-02-20,Maize,Silt,10.56,Medium
2025-02-21,Maize,Silt,16.35,High
2025-02-22,Maize,Silt,64.86,Low
2025-02-23,Maize,Silt,16.41,Low
2025-02-24,Maize,Silt,18.69,Low
2025-02-25,Maize,Silt,21.76,Low
2025-02-26,Maize,Silt,49.8,Low
2025-02-27,Maize,Silt,37.62,Low
2025-02-28,Maize,Silt,11.52,Medium
2025-03-01,Maize,Silt,55.67,Medium
2025-03-02,Maize,Silt,17.17,Low
2025-03-03,Maize,Silt,48.85,Medium
2025-03-04,Maize,Silt,14.87,Low
2025-03-05,Maize,Silt,56.5,Low
2025-03-06,Maize,Silt,38.28,Low
2025-03-07,Maize,Silt,29.75,Low
2025-03-08,Maize,Silt,18.02,Medium
2025-03-09,Maize,Silt,33.08,Medium
2025-03-10,Maize,Silt,64.06,Low
2025-03-11,Maize,Silt,64.53,Low
2025-03-12,Maize,Silt,22.77,Medium
2025-03-13,Maize,Silt,58.42,Low
2025-03-14,Maize,Silt,64.57,Medium
2025-03-15,Maize,Silt,36.93,Low
2025-03-16,Maize,Silt,22.48,Low
2025-03-17,Maize,Silt,21.48,Medium
2025-03-18,Maize,Silt,15.25,High
2025-03-19,Maize,Silt,36.16,Low
2025-03-20,Maize,Silt,29.86,Low
2025-03-21,Maize,Silt,11.72,Medium
2025-03-22,Maize,Silt,36.0,Low
2025-03-23,Maize,Silt,10.76,Low
2024-01-03,Potato,Clay,48.48,Medium
2024-01-04,Potato,Clay,24.5,Medium
2024-01-05,Potato,Clay,63.81,Low
2024-01-06,Potato,Clay,57.35,Medium
2024-01-07,Potato,Clay,23.48,Low
2024-01-08,Potato,Clay,33.6,Medium
2024-01-09,Potato,Clay,21.01,Medium
2024-01-10,Potato,Clay,9.23,Medium
2024-01-11,Potato,Clay,44.72,Low
2024-01-12,Potato,Clay,23.54,Medium
2024-01-13,Potato,Clay,55.53,Medium
2024-01-14,Potato,Clay,22.35,Medium
2024-01-15,Potato,Clay,47.94,Low
2024-01-16,Potato,Clay,39.23,Low
2024-01-17,Potato,Clay,54.16,Low
2024-01-18,Potato,Clay,31.23,Low
2024-01-19,Potato,Clay,62.75,Low
2024-01-20,Potato,Clay,45.78,Medium
2024-01-21,Potato,Clay,10.77,Medium
2024-01-22,Potato,Clay,20.51,Low
2024-01-23,Potato,Clay,23.08,Medium
2024-01-24,Potato,Clay,19.97,Low
2024-01-25,Potato,Clay,25.61,Low
2024-01-26,Potato,Clay,14.25,High
2024-01-27,Potato,Clay,11.16,Medium
2024-01-28,Potato,Clay,21.22,Medium
2024-01-29,Potato,Clay,36.27,Medium
2024-01-30,Potato,Clay,12.04,Medium
2024-01-31,Potato,Clay,35.32,Low
2024-02-01,Potato,Clay,28.7,Low
2024-02-02,Potato,Clay,31.01,Medium
2024-02-03,Potato,Clay,11.45,Low
2024-02-04,Potato,Clay,64.82,Low
2024-02-05,Potato,Clay,62.68,Low
2024-02-06,Potato,Clay,14.47,Medium
2024-02-07,Potato,Clay,59.39,Medium
2024-02-08,Potato,Clay,40.86,Low
2024-02-09,Potato,Clay,59.54,Medium
2024-02-10,Potato,Clay,20.61,Medium
2024-02-11,Potato,Clay,16.22,Low
2024-02-12,Potato,Clay,37.16,Low
2024-02-13,Potato,Clay,53.15,Low
2024-02-14,Potato,Clay,43.61,Low
2024-02-15,Potato,Clay,64.81,Low
2024-02-16,Potato,Clay,19.59,Low
2024-02-17,Potato,Clay,39.73,Medium
2024-02-18,Potato,Clay,30.4,Low
2024-02-19,Potato,Clay,17.04,Low
2024-02-20,Potato,Clay,29.49,Low
2024-02-21,Potato,Clay,45.03,Medium
2024-02-22,Potato,Clay,45.24,Low
2024-02-23,Potato,Clay,61.72,Medium
2024-02-24,Potato,Clay,40.14,Low
2024-02-25,Potato,Clay,16.97,Medium
2024-02-26,Potato,Clay,53.86,Low
2024-02-27,Potato,Clay,37.47,Low
2024-02-28,Potato,Clay,49.0,Medium
2024-02-29,Potato,Clay,33.03,Low
2024-03-01,Potato,Clay,42.16,Low
2024-03-02,Potato,Clay,41.52,Medium
2024-03-03,Potato,Clay,30.52,Low
2024-03-04,Potato,Clay,21.62,Low
2024-03-05,Potato,Clay,64.8,Low
2024-03-06,Potato,Clay,49.19,Low
2024-03-07,Potato,Clay,42.55,Low
2024-03-08,Potato,Clay,63.67,Low
2024-03-09,Potato,Clay,38.64,Low
2024-03-10,Potato,Clay,39.31,High
2024-03-11,Potato,Clay,54.59,Medium
2024-03-12,Potato,Clay,55.14,Medium
2024-03-13,Potato,Clay,23.31,Medium
2024-03-14,Potato,Clay,28.64,Low
2024-03-15,Potato,Clay,45.71,Low
2024-03-16,Potato,Clay,22.09,Medium
2024-03-17,Potato,Clay,59.97,Medium
2024-03-18,Potato,Clay,54.34,Medium
2024-03-19,Potato,Clay,60.91,Low
2024-03-20,Potato,Clay,60.11,Low
2024-03-21,Potato,Clay,13.21,Medium
2024-03-22,Potato,Clay,54.31,Medium
2024-03-23,Potato,Clay,39.6,Low
2024-03-24,Potato,Clay,17.68,Medium
2024-03-25,Potato,Clay,26.5,Medium
2024-03-26,Potato,Clay,49.03,Medium
2024-03-27,Potato,Clay,29.75,Low
2024-03-28,Potato,Clay,37.33,Low
2024-03-29,Potato,Clay,20.3,Low
2024-03-30,Potato,Clay,38.53,Low
2024-03-31,Potato,Clay,9.31,Medium
2024-04-01,Potato,Clay,21.88,Medium
2024-04-02,Potato,Clay,59.17,Medium
2024-04-03,Potato,Clay,30.88,Low
2024-04-04,Potato,Clay,47.53,Medium
2024-04-05,Potato,Clay,52.42,Medium
